route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
230127-CITY-EC2023012700,normal,-1,0.332600586511402,0.17876552041055338,0.07895546101704587,0.19497302242275572,정상,False,False,0.7586748739889994
230127-CITY-EC2023012701,normal,6,0.42237675840156036,0.3698087164078191,0.06048108175028192,0.2927808386086803,정상,False,True,0.2500212818266508
230127-CITY-EC2023012702,normal,6,0.317239855975373,0.20412076102639554,0.06394627586539743,0.19600414396278937,정상,False,False,0.2500212818266508
230127-CITY-EC2023012706,normal,-1,0.35074518537719435,0.2438926468659368,0.1484967211161924,0.24732963069439076,정상,False,False,0.7586748739889994
230127-CITY-EC2023012708,normal,8,0.14762799156846906,0.04521704274987626,0.01891114978295273,0.06804855950537704,정상,False,False,0.1409202472062483
230127-CITY-EC2023012710,normal,6,0.3558843850783032,0.1560676373608556,0.040209177496299923,0.18125512371672317,정상,False,False,0.2500212818266508
230127-CITY-EC2023012711,normal,5,0.1256449763085582,0.12751267920932896,0.010728338793847547,0.09191706621445331,정상,False,False,0.16363088673447765
230127-CITY-EC2023012713,normal,6,0.3582995194345383,0.11983900608356335,0.05905754861518853,0.1731427228483434,정상,False,False,0.2500212818266508
230127-CITY-EC2023012714,normal,-1,0.35073174762630943,0.29460017950074713,0.09504775724684074,0.2515739232622439,정상,False,False,0.7586748739889994
230127-CITY-EC2023012715,normal,8,0.1020575854401773,0.05509494069151688,0.010292025066709549,0.055742859428672804,정상,False,False,0.1409202472062483
230127-MOUNT-EC2023012703,normal,-1,0.5738534734158397,0.5258844995124697,0.7546160241146518,0.6088946490641354,이상,False,False,0.7586748739889994
230127-MOUNT-EC2023012704,normal,-1,1.0,0.7821314963885542,0.93557043137355,0.8935237279674866,심각,True,True,0.7586748739889994
230127-MOUNT-EC2023012705,normal,-1,1.0,0.8467888093794993,0.9765502882171133,0.9316806102169337,심각,True,True,0.7586748739889994
230127-MOUNT-EC2023012707,normal,-1,0.9240087061191466,0.6927202679909605,0.7301057559489967,0.7733224458168273,심각,True,True,0.7586748739889994
