wp_count,total_distance_m,avg_distance_m,max_distance_m,avg_bearing_change,max_bearing_change,avg_altitude_m,start_lat,start_lng,end_lat,end_lng,centroid_lat,centroid_lng,route_id,start_place,end_place,centroid_place
32,57.09,1.84,10.68,15.33,111.97,13.04,37.5312599095,126.929694171,37.5312133194,126.9295883228,37.531162,126.929549,230920-circle,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
38,316.84,8.56,40.54,12.75,108.91,32.68,37.5314363126,126.9275502484,37.5311736837,126.9278690966,37.531505,126.927624,230920-cirle_TEST01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
7,13.47,2.25,3.47,2.94,14.7,14.65,37.5312124437,126.9297400161,37.5313001634,126.9298439875,37.531261,126.929794,230920-드로니,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
11,3.58,0.36,3.58,15.78,142.03,27.29,37.5310942501,126.9297528961,37.5310688567,126.9297279081,37.531071,126.92973,230920-로켓,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
56,731.84,13.31,59.24,57.51,175.47,27.5,37.3592386459,126.7054126506,37.3594128932,126.7048458259,37.359635,126.70485,230921-Helix_test01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
10,105.04,11.67,105.04,6.24,49.89,25.16,37.3581045495,126.7042830609,37.3587131231,126.7033741474,37.358652,126.703465,230921-Rocket_test01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
32,223.06,7.2,66.95,14.76,94.68,34.05,37.358099279,126.7042793495,37.3585372875,126.7037596245,37.358647,126.703562,230921-circle_test01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
29,748.15,26.72,111.36,15.23,73.09,33.66,37.3580775782,126.7043062714,37.3588417342,126.7035003527,37.359425,126.702704,230921-circle_test02,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
29,221.05,7.89,58.44,15.86,90.27,24.21,37.359235309,126.7053978917,37.3595621075,126.7048662755,37.359621,126.704611,230921-circle_test03,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
6,221.49,44.3,179.89,5.01,20.03,20.36,37.358023388,126.7042956006,37.3595850227,126.7027776117,37.359233,126.703189,230921-드로니,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
20,777.73,40.93,52.46,85.03,161.0,70.0,37.3564340448677,126.70575044281992,37.35640733778749,126.70572429447316,37.356373,126.705412,230921-배곧01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
21,1132.31,56.62,81.54,77.29,118.12,50.95,37.35641050647271,126.70582346134267,37.35634359069802,126.7057501160541,37.356302,126.705307,230921-배곧011,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
20,422.62,22.24,134.86,17.59,34.79,43.72,37.3581095475,126.7042486869,37.3592351956,126.7042880753,37.35926,126.703657,230921-부메랑,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
27,168.86,6.49,75.4,17.41,120.42,33.29,37.3580753992,126.7042868861,37.3583511839,126.7035048357,37.358309,126.70374,230921-부메랑02,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
29,459.2,16.4,65.97,14.13,63.26,61.84,37.3594000756,126.702782882,37.3589073393,126.7024740367,37.359204,126.703297,230921-부메랑부메랑,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
29,33.56,1.2,1.68,17.7,140.02,9.48,37.5311191977,126.9294824821,37.5311139456,126.9295092002,37.531153,126.929536,230922-sky01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
23,26.26,1.19,2.19,22.48,150.82,9.51,37.5311302564,126.9294803885,37.5311315668,126.9294546179,37.531159,126.929495,230922-sky_bomerang,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
27,30.33,1.17,1.18,17.68,106.04,9.49,37.5311221012,126.9294864436,37.5311234951,126.9295020782,37.531163,126.929518,230922-sky_circle,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
59,161.6,2.79,5.8,20.4,158.91,14.28,37.5311261437,126.9294948154,37.5311833442,126.9297362115,37.53117,126.929524,230922-sky_curveup,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
11,0.29,0.03,0.29,3.12,28.12,30.27,37.5311217839,126.929517933,37.531124047,126.9295194583,37.531124,126.929519,230922-sky_rocket,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
29,34.08,1.22,2.99,16.63,111.14,12.93,37.5310675012,126.9294915975,37.5310935093,126.929507776,37.531062,126.929468,230922-드론01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
62,105.8,1.73,2.47,8.0,125.83,36.79,35.5563848789,129.0680635896,35.5564069605,129.0680608171,35.556279,129.067981,231006-circle_tst01,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
62,40.1,0.66,3.08,7.44,92.35,5.55,37.5311974561,126.9296208801,37.5311726677,126.9296053939,37.531125,126.929582,231006-circlee_test02,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
34,157.42,4.77,13.51,16.17,176.46,39.72,37.3964742975,126.6401865647,37.3964913411,126.6399985162,37.39629,126.64004,231006-uploadtest_wp34,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80
42,160.77,3.92,13.51,13.16,175.46,39.8,37.3964742975,126.6401865647,37.3964933943,126.6400354757,37.396292,126.640039,231006-uploadtest_wp42,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80
53,159.6,3.07,13.51,10.28,174.46,39.87,37.3964742975,126.6401865647,37.3964931052,126.6400215771,37.396288,126.640038,231006-uploadtest_wp53,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80,대한민국 인천광역시 연수구 컨벤시아대로130번길 80
29,35.17,1.26,13.87,15.84,89.76,2.59,37.5310859543,126.9295507465,37.5311590253,126.9296797541,37.53118,126.929698,231010-skpic_circle05,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
32,38.85,1.25,12.32,14.61,90.42,18.42,37.5310840891,126.9295725644,37.5311590889,126.9296754723,37.531184,126.929702,231010-skpic_cirle,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
42,30.15,0.74,10.26,10.71,77.39,2.13,37.5310854416,126.9295730233,37.5311496731,126.9296565666,37.531164,126.929682,231010-skypic_circle02,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
38,32.45,0.88,6.86,12.68,106.56,3.99,37.5311246025,126.9296101776,37.5311585715,126.9296750541,37.531186,126.929698,231010-skypic_circle03,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
34,36.16,1.1,13.55,14.1,110.33,1.65,37.5310793422,126.9295538854,37.531149393,126.9296832945,37.531177,126.929693,231010-skypic_cirle04,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
53,29.76,0.57,11.66,8.43,80.08,2.79,37.5310851998,126.9295713653,37.5311588715,126.9296653291,37.531174,126.929687,231010-skypic_crcle,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
27,40.11,1.54,14.91,19.92,162.1,1.65,37.5310850136,126.9295667536,37.5311523429,126.9297223205,37.531181,126.929696,231010-skypiv_circle06,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
10,709.22,78.8,141.28,22.86,179.86,30.0,37.3574363841705,126.7034574734588,37.35745428374791,126.7034380847312,37.358092,126.702261,231010-우측면01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
9,704.61,88.08,123.97,26.4,177.74,30.0,37.357232119345184,126.70332773842586,37.357217744417696,126.7032871117151,37.357921,126.702037,231010-좌측면01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
16,652.47,43.5,116.37,78.05,92.96,60.0,37.35726313114772,126.7033114182334,37.357127584657704,126.70298491564938,37.357915,126.702031,231010-하부01,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
6,332.76,66.55,122.77,68.57,93.25,30.0,35.83438021735682,128.68895376971471,35.83438021735682,128.68895376971471,35.834857,128.689155,231012-rgb_test01,대한민국 대구광역시 수성구 알파시티1로23길,대한민국 대구광역시 수성구 알파시티1로23길,대한민국 대구광역시 수성구 알파시티1로23길
29,32.35,1.16,8.83,15.56,82.06,2.91,37.5311047903,126.9296108716,37.5311608143,126.9296826435,37.531186,126.929703,231013-skypic_circle01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
27,32.28,1.24,8.83,16.7,81.56,2.93,37.5311047903,126.9296108716,37.531160481,126.9296832787,37.531186,126.929703,231013-skypic_circle02,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
29,27.85,0.99,9.57,14.83,82.27,10.13,37.5311018326,126.9296026651,37.5311681972,126.9296732331,37.531186,126.929703,231013-skypic_eclipse01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
29,27.85,0.99,9.57,14.83,82.27,9.33,37.5311018326,126.9296026651,37.5311681972,126.9296732331,37.531186,126.929703,231013-skypic_eclipse02,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
29,27.13,0.97,8.85,14.91,84.34,4.34,37.5311047903,126.9296108716,37.5311681972,126.9296732331,37.531186,126.929703,231013-skypic_eclipse03,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
29,25.95,0.93,7.67,14.4,70.58,6.02,37.5311249807,126.9296051805,37.5311681972,126.9296732331,37.531187,126.929703,231013-skypic_eclipse04,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
27,27.09,1.04,8.85,15.93,83.38,4.35,37.5311047903,126.9296108716,37.5311684828,126.9296730691,37.531186,126.929703,231013-skypic_eclipse05,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
9,458.64,57.33,123.45,27.36,90.97,18.21,37.5720742679,127.0408002344,37.5721074543,127.0408073311,37.57222,127.03958,231013-내부순화로 측면_01,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로
16,465.01,31.0,91.57,71.16,108.71,9.75,37.5717953931,127.0407567387,37.5721111607,127.0361756769,37.572002,127.038572,231013-내부순환 하부 최종_02,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로
17,448.14,28.01,95.11,64.89,125.75,9.68,37.57174862588339,127.04076530269585,37.57215126228809,127.03613718755564,37.571931,127.038651,231013-내부순환 하부_03,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 동대문구 내부순환로,대한민국 서울특별시 성동구 내부순환로
12,440.82,40.07,56.09,4.71,12.8,19.9,37.572073522219384,127.04079775362976,37.57254424432239,127.03585225810416,37.5723,127.038183,231013-내부순환로 최종_01,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 동대문구 내부순환로,대한민국 서울특별시 성동구 내부순환로
10,444.72,49.41,68.44,3.79,12.53,20.04,37.572093690582065,127.04088465539422,37.57260450607377,127.03590310630608,37.572347,127.03821,231013-내부순환로 측면최종_02,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 동대문구 내부순환로,대한민국 서울특별시 성동구 내부순환로
16,440.77,29.38,94.75,61.4,101.98,9.75,37.571727835603994,127.04077653749148,37.57213411576437,127.03613144216598,37.57191,127.038648,231013-내부순환로 하부 최종_01,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로
16,467.64,31.18,94.48,70.55,93.39,1.0,37.5717441918,127.0407659885,37.5720599893,127.0361281947,37.57197,127.038538,231013-순화하부 _04,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로,대한민국 서울특별시 성동구 내부순환로
6,32.7,6.54,10.5,81.59,90.4,108.5,36.388467098930306,127.36323041504,36.38846517507899,127.36322319397152,36.388453,127.363274,231016-inno_test02,대한민국 대전광역시 유성구 가정북로 26-41,대한민국 대전광역시 유성구 가정북로 26-41,대한민국 대전광역시 유성구 가정북로 26-41
27,1051.85,40.46,89.75,76.69,100.79,50.37,37.356266244546504,126.70705730613992,37.35652435223636,126.7059985185702,37.356468,126.705797,231018-전파측정,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
29,135.17,4.83,18.57,16.11,97.06,39.54,37.3952737312,126.639052803,37.3954386289,126.6390169645,37.395271,126.639051,231019-junoTest,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 테크노파크로 196
7,25.47,4.24,20.47,3.33,16.66,10.18,37.5311689004,126.9296623461,37.5313341656,126.9298595228,37.531294,126.929819,231019-skypc_bacup01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
85,156.42,1.86,16.77,10.88,53.52,20.25,37.5310853219,126.9295661937,37.5310898172,126.929937259,37.531171,126.929703,231019-skypic_curveup01,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길,대한민국 서울특별시 영등포구 한강남자전거길
12,63.9,5.81,6.95,11.95,82.99,75.56,35.55629348754883,129.0679473876953,35.55635452270508,129.06724548339844,35.556321,129.067624,231023-MOUNT-EC2023102301,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길,대한민국 울산광역시 울주군 알프스온천5길
11,519.27,51.93,125.49,90.84,96.1,34.55,37.35630732475923,126.70700390972308,37.35608193626514,126.70682624151152,37.356403,126.706072,231024-배곧테스트_전파드론,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 해송십리로
31,1861.59,62.05,176.34,103.7,177.82,54.19,37.35625946703858,126.7071157292641,37.35643263129688,126.70605153503573,37.356429,126.705662,231024-전파지도_test01,대한민국 경기도 시흥시 서울대학로,대한민국 경기도 시흥시 해송십리로,대한민국 경기도 시흥시 해송십리로
7,268664.19,44777.36,120613.4,76.07,179.79,20.0,37.41731860686998,126.61009603131652,37.99731860686998,126.91009603131651,37.528747,126.538667,231026-ABC_D,대한민국 인천광역시 연수구 국제항만대로,대한민국 경기도 연천군 청정로53번길,대한민국 인천광역시
8,1563.06,223.29,410.56,90.0,161.32,30.0,37.94752951075859,127.81251167926592,37.94500791026119,127.81194028534114,37.945357,127.81323,231027-Area ID,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
6,255.87,51.17,105.52,91.6,179.59,20.0,37.3954666038278,126.6391454994423,37.39451610054299,126.63980836407455,37.394677,126.639433,231027-DJI Mission TEST,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 센트럴로 194,대한민국 인천광역시 연수구 센트럴로 194
15,10994.2,785.3,1545.8,21.15,65.11,20.0,37.94435944313214,127.81106126652554,37.896059097198815,127.728797403707,37.918514,127.76576,231027-T소양강3,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 昭陽第2橋,대한민국 강원특별자치도 춘천시 하일길
8,1402.06,200.29,394.2,90.0,155.37,167.75,37.94744279640325,127.81272060229156,37.94449346638065,127.8123117569422,37.945261,127.813168,231027-소양강 21,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
25,10984.12,457.67,654.77,12.38,50.58,50.0,37.944418899912606,127.81113483716126,37.89616771036874,127.72849704501893,37.92045,127.768301,231027-소양강1,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 昭陽第2橋,대한민국 강원특별자치도 춘천시 동면
8,1288.08,184.01,374.58,90.0,138.27,20.0,37.94747111068187,127.81253809137932,37.943822836708776,127.81277314410345,37.945083,127.813175,231027-소양강11,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
16,560.26,37.35,61.34,90.0,112.24,181.0,37.943383196955935,127.81366341380898,37.94361468600811,127.81551866722398,37.943343,127.814584,231027-소양강12,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 동면,대한민국 강원특별자치도 춘천시 신샘밭로
20,11025.57,580.29,1072.43,15.65,47.29,20.0,37.9444151584039,127.81113990669132,37.89619433437102,127.7285206274259,37.920988,127.769427,231027-소양강2,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 昭陽第2橋,대한민국 강원특별자치도 춘천시 동면
10,1923.35,213.71,414.98,90.0,136.02,174.0,37.94744352143478,127.8126885654882,37.9438680432473,127.8132045337452,37.945352,127.813206,231027-소양강22,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
8,344.17,49.17,51.43,90.0,93.29,35.0,37.94373247343386,127.81546065475848,37.94343497918317,127.8139232366802,37.943363,127.814778,231027-소양강31,대한민국 강원특별자치도 춘천시 동면,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
8,332.2,47.46,49.9,90.0,97.51,177.0,37.943761289612105,127.81547004806966,37.94342511803474,127.81393388998072,37.943379,127.81474,231027-소양강32,대한민국 강원특별자치도 춘천시 동면,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
10,1848.95,205.44,399.8,90.0,160.72,103.8,37.94393501003374,127.81332016386658,37.947327333580326,127.8125210090466,37.945339,127.813221,231030-소양01,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
6,594.28,118.86,186.44,90.0,91.62,97.17,37.9433496052231,127.81344233716464,37.94334143703614,127.81559814366612,37.943345,127.814516,231030-소양세로01,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 동면,대한민국 강원특별자치도 춘천시 신샘밭로
21,1297.44,64.87,537.69,19.23,95.43,52.95,37.56468963623047,126.97896575927734,37.56782913208008,126.97697448730467,37.566669,126.97424,231031-AIR-지능형경로2-SMAP,대한민국 서울특별시 중구 소공로 112,대한민국 서울특별시 중구 세종대로 135,대한민국 서울특별시 중구 세종대로 99
16,2254.54,150.3,332.9,90.0,153.5,10.0,37.94537926531972,127.81436934726364,37.945518542560094,127.8118454075242,37.945158,127.81328,231101-11,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
21,1288.13,64.41,528.38,19.34,97.52,134.69,37.56556701660156,126.9780731201172,37.56854248046875,126.97621154785156,37.567408,126.973451,231101-AIR-지능형임무테스트1-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 135-5,대한민국 서울특별시 중구 덕수궁길 120
16,2898.43,193.23,440.08,90.0,137.83,205.19,37.94537578587662,127.81451712694997,37.945782290105306,127.81183516912422,37.94521,127.813394,231101-Area ID,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
7,2104.96,350.83,497.8,43.27,106.79,131.57,37.45933463744727,126.7639507578848,37.458190127870026,126.76130527801256,37.458881,126.758272,231101-quadLoterTest,대한민국 인천광역시 남동구 수도권제1순환고속도로,대한민국 인천광역시 남동구 수도권제1순환고속도로,대한민국 인천광역시 남동구 수도권제1순환고속도로
11,722.72,72.27,346.17,43.2,134.66,102.2,37.56556701660156,126.9780731201172,37.566551208496094,126.97511291503906,37.565447,126.975091,231102-AIR-지능형테스트2-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로19길 16,대한민국 서울특별시 중구 덕수궁길 9
22,2593.04,123.48,508.25,44.22,173.71,20.42,37.56556701660156,126.9780731201172,37.56803512573242,126.97647094726562,37.566892,126.973639,231102-AIR-지능형테스트3-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 135,대한민국 서울특별시 중구 덕수궁길 83
11,927.04,92.7,567.09,36.41,147.72,80.42,37.56556701660156,126.9780731201172,37.56864929199219,126.97626495361328,37.568108,126.974904,231102-AIR-지능형테스트4-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 135-5,대한민국 서울특별시 중구 덕수궁길 140
21,1251.45,62.57,491.03,19.18,94.46,20.42,37.56556701660156,126.9780731201172,37.56882095336914,126.9766082763672,37.567672,126.973822,231103-AIR-지능형테스트2-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 135-5,대한민국 서울특별시 중구 덕수궁길 120
7,1337.7,222.95,277.38,46.59,92.33,150.0,37.4592827476006,126.76399476786872,37.45832829744218,126.7602283071559,37.459028,126.759424,231103-Vtol QRTL Test,대한민국 인천광역시 남동구 수도권제1순환고속도로,대한민국 인천광역시 남동구 수도권제1순환고속도로,대한민국 인천광역시 남동구 수도권제1순환고속도로
18,1201.46,70.67,561.28,33.26,172.23,110.42,37.56556701660156,126.9780731201172,37.56704330444336,126.97630310058594,37.566182,126.973954,231107-MANAGEMENT-지능형테스트1-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 119,대한민국 서울특별시 중구 세종대로 99
18,1198.39,70.49,558.34,33.85,91.57,50.42,37.56556701660156,126.9780731201172,37.56902694702149,126.9744644165039,37.567656,126.972722,231107-MANAGEMENT-지능형테스트2-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 덕수궁길 140,대한민국 서울특별시 중구 덕수궁길 83
6,1120.65,224.13,411.5,89.82,137.4,89.83,37.945586455922395,127.8117750987892,37.94390919593752,127.8147673700401,37.945083,127.812995,231110-소양강_01,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 신샘밭로
6,1184.18,236.84,423.91,90.0,124.85,101.67,37.94571476454317,127.81175683537184,37.94397135342152,127.8151263180704,37.945173,127.81318,231110-소양강가로 시연_01,대한민국 강원특별자치도 춘천시 신샘밭로,대한민국 강원특별자치도 춘천시 동면,대한민국 강원특별자치도 춘천시 신샘밭로
13,571.53,47.63,131.61,30.49,90.0,20.42,37.56556701660156,126.9780731201172,37.56678009033203,126.9726333618164,37.566438,126.97504,231113-MANAGEMENT-지능형4-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 정동길 41-11,대한민국 서울특별시 중구 세종대로19길 16
15,789.88,56.42,269.66,41.5,90.0,20.42,37.56556701660156,126.9780731201172,37.56846618652344,126.9736557006836,37.566882,126.974159,231113-MANAGEMENT-지능형5-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 덕수궁길 130,대한민국 서울특별시 중구 덕수궁길 83
8,441.99,63.14,201.3,15.46,90.0,20.42,37.56557083129883,126.97808074951172,37.56602096557617,126.97352600097656,37.565693,126.974948,231113-MANAGEMENT-지능형6-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 99,대한민국 서울특별시 중구 세종대로 99
7,577.6,96.27,377.26,71.88,179.42,20.42,37.56557083129883,126.97808074951172,37.5651741027832,126.97561645507812,37.565438,126.975254,231113-MANAGEMENT-지능형7-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 덕수궁길 9,대한민국 서울특별시 중구 덕수궁길 9
9,441.05,55.13,160.49,27.93,105.48,20.42,37.56556701660156,126.9780731201172,37.56590270996094,126.97404479980467,37.565745,126.975755,231113-MANAGEMENT-지능형8-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 세종대로 99,대한민국 서울특별시 중구 세종대로19길 16
9,441.75,55.22,161.34,5.76,40.3,20.42,37.56556701660156,126.9780731201172,37.566505432128906,126.97349548339844,37.566401,126.975418,231113-MANAGEMENT-지능형테스트3-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 덕수궁길 83,대한민국 서울특별시 중구 세종대로19길 16
11,503.61,50.36,143.23,13.97,90.0,20.42,37.56556701660156,126.9780731201172,37.566680908203125,126.9731216430664,37.566283,126.975056,231114-MANAGEMENT-지능형1-SMAP,대한민국 서울특별시 중구 을지로지하상가,대한민국 서울특별시 중구 덕수궁길 83,대한민국 서울특별시 중구 세종대로19길 16
