route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
240130-MOUNT-EC2024013000,normal,36,0.01790560244709887,0.110916876042918,0.00011792696960166055,0.049773809242177364,정상,False,False,0.05413857239811326
240130-MOUNT-EC2024013001,normal,37,0.018776335364700972,0.11987980240567664,3.6495739326844224e-07,0.05358493105889893,정상,False,False,0.05434635492528279
240130-MOUNT-EC2024013002,normal,37,0.01855340577327918,0.1260400904443456,0.00011948764603292665,0.05601790420353188,정상,False,True,0.05434635492528279
240130-MOUNT-EC2024013003,normal,36,0.018221604103881642,0.11552849895350692,5.250321989503231e-09,0.05167788238766386,정상,False,False,0.05413857239811326
240130-MOUNT-EC2024013004,normal,37,0.018809507987800286,0.11987980240567664,8.486564616333727e-08,0.05359479881830459,정상,False,False,0.05434635492528279
240130-MOUNT-EC2024013005,normal,36,0.018209794830069362,0.11552849895350692,5.747872386982272e-09,0.051674339754785296,정상,False,False,0.05413857239811326
240130-MOUNT-EC2024013006,normal,37,0.018814152077056927,0.11987980240567664,6.971976703175964e-08,0.05359618750131785,정상,False,False,0.05434635492528279
240131-MOUNT-EC2024013009,normal,36,0.01821230849624245,0.11552849895350692,3.274590710366433e-09,0.05167509311265272,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013100,normal,36,0.018192717549340296,0.11552849895350692,2.6801171108350553e-08,0.05166922288655619,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013101,normal,36,0.018220610739846432,0.11552849895350692,2.5410690400513957e-09,0.051677583565677414,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013102,normal,37,0.01883674600237886,0.11987980240567664,3.0417845351610035e-08,0.053602953888337926,정상,False,False,0.05434635492528279
240131-MOUNT-EC2024013103,normal,36,0.018231218749525043,0.11552849895350692,5.364516705088841e-09,0.051680766815615294,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013104,normal,36,0.018236865231999883,0.11552849895350692,1.0458606382468803e-08,0.051682462288584655,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013105,normal,37,0.018850137869695076,0.11987980240567664,6.932723994743973e-08,0.05360698312135117,정상,False,False,0.05434635492528279
240131-MOUNT-EC2024013106,normal,36,0.01823040143259694,0.11552849895350692,7.803323630323572e-09,0.051680522352178945,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013107,normal,37,0.018622230387901884,0.11812299449941466,4.583641193893338e-06,0.05283724200849459,정상,False,False,0.05434635492528279
240131-MOUNT-EC2024013108,normal,36,0.0182556113504256,0.11552849895350692,4.8342913636387705e-08,0.05168809748940454,정상,False,False,0.05413857239811326
240131-MOUNT-EC2024013109,normal,37,0.018850884264779866,0.11987980240567664,7.325168947101851e-08,0.05360720821721146,정상,False,False,0.05434635492528279
240201-CRIMECALL-EC2024020100,normal,-1,0.030680089918365728,0.31635656990682204,0.051709728891119223,0.15125957360557432,정상,False,False,0.5278583191670891
240201-CRIMECALL-EC2024020101,normal,-1,0.030680089918365728,0.31635656990682204,0.051709728891119223,0.15125957360557432,정상,False,False,0.5278583191670891
240201-MOUNT-EC2024020102,normal,36,0.018216087882884643,0.11552849895350692,4.2068387642606086e-09,0.0516762272083198,정상,False,False,0.05413857239811326
240201-MOUNT-EC2024020104,normal,36,0.01821319049835427,0.11552849895350692,5.226812693134126e-09,0.05167535829895286,정상,False,False,0.05413857239811326
240201-MOUNT-EC2024020105,normal,36,0.018219396447418018,0.11552849895350692,2.5129245956755873e-09,0.05167721926950555,정상,False,False,0.05413857239811326
240202-Area ID,normal,23,0.2795741513215367,0.36149165670068517,0.014839807884222064,0.2329208504420017,정상,False,False,0.275126796425275
240202-CRIMECALL-EC2024020200,normal,-1,0.03075870298387701,0.3236929571946294,0.05177429752597382,0.15423708303080705,정상,False,False,0.5278583191670891
240202-CRIMECALL-EC2024020201,normal,9,0.22585598178217217,0.5219300023797173,0.06224043944883565,0.2952009273211893,정상,False,True,0.28298136947695907
240202-CRIMEPATROL-EC2024020202,normal,13,0.019860055350116514,0.24691797765731116,0.024212728790420555,0.11198902630508559,정상,False,False,0.1302192574461135
240205-MOUNT-EC2024020500,normal,36,0.018216087882884643,0.11552849895350692,4.2068387642606086e-09,0.0516762272083198,정상,False,False,0.05413857239811326
240206-MOUNT-EC2024020600,normal,37,0.01882406809091511,0.11987980240567664,3.642969992152571e-08,0.05359915231845517,정상,False,False,0.05434635492528279
240206-MOUNT-EC2024020601,normal,36,0.018524593852202925,0.12450180475102712,9.248869991462359e-06,0.055360874717069165,정상,False,True,0.05413857239811326
